     #Energy       W_all      Mo_all      Ir_all      Ti_all
   -72.75682     0.00000     0.00000     0.00000     0.00000
   -72.74682     0.00000     0.00000     0.00000     0.00000
   -72.73582     0.00000     0.00000     0.00000     0.00000
   -72.72482     0.00000     0.00000     0.00000     0.00000
   -72.71482     0.00000     0.00000     0.00000     0.00000
   -72.70382     0.00000     0.00000     0.00000     0.00000
   -72.69282     0.00000     0.00000     0.00000     0.00000
   -72.68182     0.00000     0.00000     0.00000     0.00000
   -72.67182     0.00000     0.00000     0.00000     0.00000
   -72.66082     0.00000     0.00000     0.00000     0.00000
   -72.64982     0.00000     0.00000     0.00000     0.00000
   -72.63982     0.00000     0.00000     0.00000     0.00000
   -72.62882     0.00000     0.00000     0.00000     0.00000
   -72.61782     0.00000     0.00000     0.00000     0.00000
   -72.60782     0.00000     0.00000     0.00000     0.00000
   -72.59682     0.00000     0.00000     0.00000     0.00000
   -72.58582     0.00000     0.00000     0.00000     0.00000
   -72.57582     0.00000     0.00000     0.00000     0.00000
   -72.56482     0.00000     0.00000     0.00000     0.00000
   -72.55382     0.00000     0.00000     0.00000     0.00000
   -72.54282     0.00000     0.00000     0.00000     0.00000
   -72.53282     0.00000     0.00000     0.00000     0.00000
   -72.52182     0.00000     0.00000     0.00000     0.00000
   -72.51082     0.00000     0.00000     0.00000     0.00000
   -72.50082     0.00000     0.00000     0.00000     0.00000
   -72.48982     0.00000     0.00000     0.00000     0.00000
   -72.47882     0.00000     0.00000     0.00000     0.00000
   -72.46882     0.00000     0.00000     0.00000     0.00000
   -72.45782     0.00000     0.00000     0.00000     0.00000
   -72.44682     0.00000     0.00000     0.00000     0.00000
   -72.43682     0.00000     0.00000     0.00000     0.00000
   -72.42582     0.00000     0.00000     0.00000     0.00000
   -72.41482     0.00000     0.00000     0.00000     0.00000
   -72.40482     0.00000     0.00000     0.00000     0.00000
   -72.39382     0.00000     0.00000     0.00000     0.00000
   -72.38282     0.00000     0.00000     0.00000     0.00000
   -72.37182     0.00000     0.00000     0.00000     0.00000
   -72.36182     0.00000     0.00000     0.00000     0.00000
   -72.35082     0.00000     0.00000     0.00000     0.00000
   -72.33982     0.00000     0.00000     0.00000     0.00000
   -72.32982     0.00000     0.00000     0.00000     0.00000
   -72.31882     0.00000     0.00000     0.00000     0.00000
   -72.30782     0.00000     0.00000     0.00000     0.00000
   -72.29782     0.00000     0.00000     0.00000     0.00000
   -72.28682     0.00000     0.00000     0.00000     0.00000
   -72.27582     0.00000     0.00000     0.00000     0.00000
   -72.26582     0.00000     0.00000     0.00000     0.00000
   -72.25482     0.00000     0.00000     0.00000     0.00000
   -72.24382     0.00000     0.00000     0.00000     0.00000
   -72.23282     0.00000     0.00000     0.00000     0.00000
   -72.22282     0.00000     0.00000     0.00000     0.00000
   -72.21182     0.00000     0.00000     0.00000     0.00000
   -72.20082     0.00000     0.00000     0.00000     0.00000
   -72.19082     0.00000     0.00000     0.00000     0.00000
   -72.17982     0.00000     0.00000     0.00000     0.00000
   -72.16882     0.00000     0.00000     0.00000     0.00000
   -72.15882     0.00000     0.00000     0.00000     0.00000
   -72.14782     0.00000     0.00000     0.00000     0.00000
   -72.13682     0.00000     0.00000     0.00000     0.00000
   -72.12682     0.00000     0.00000     0.00000     0.00000
   -72.11582     0.00000     0.00000     0.00000     0.00000
   -72.10482     0.00000     0.00000     0.00000     0.00000
   -72.09382     0.00000     0.00000     0.00000     0.00000
   -72.08382     0.00000     0.00000     0.00000     0.00000
   -72.07282     0.00000     0.00000     0.00000     0.00000
   -72.06182     0.00000     0.00000     0.00000     0.00000
   -72.05182     0.00000     0.00000     0.00000     0.00000
   -72.04082     0.00000     0.00000     0.00000     0.00000
   -72.02982     0.00000     0.00000     0.00000     0.00000
   -72.01982     0.00000     0.00000     0.00000     0.00000
   -72.00882     0.00000     0.00000     0.00000     0.00000
   -71.99782     0.00000     0.00000     0.00000     0.00000
   -71.98782     0.00000     0.00000     0.00000     0.00000
   -71.97682     0.00000     0.00000     0.00000     0.00000
   -71.96582     0.00000     0.00000     0.00000     0.00000
   -71.95482     0.00000     0.00000     0.00000     0.00000
   -71.94482     0.00000     0.00000     0.00000     0.00000
   -71.93382     0.00000     0.00000     0.00000     0.00000
   -71.92282     0.00000     0.00000     0.00000     0.00000
   -71.91282     0.00000     0.00000     0.00000     0.00000
   -71.90182     0.00000     0.00000     0.00000     0.00000
   -71.89082     0.00000     0.00000     0.00000     0.00000
   -71.88082     0.00000     0.00000     0.00000     0.00000
   -71.86982     0.00000     0.00000     0.00000     0.00000
   -71.85882     0.00000     0.00000     0.00000     0.00000
   -71.84882     0.00000     0.00000     0.00000     0.00000
   -71.83782     0.00000     0.00000     0.00000     0.00000
   -71.82682     0.00000     0.00000     0.00000     0.00000
   -71.81582     0.00000     0.00000     0.00000     0.00000
   -71.80582     0.00000     0.00000     0.00000     0.00000
   -71.79482     0.00000     0.00000     0.00000     0.00000
   -71.78382     0.00000     0.00000     0.00000     0.00000
   -71.77382     0.00000     0.00000     0.00000     0.00000
   -71.76282     0.00000     0.00000     0.00000     0.00000
   -71.75182     0.00000     0.00000     0.00000     0.00000
   -71.74182     0.00000     0.00000     0.00000     0.00000
   -71.73082     0.00000     0.00000     0.00000     0.00000
   -71.71982     0.00000     0.00000     0.00000     0.00000
   -71.70982     0.00000     0.00000     0.00000     0.00000
   -71.69882     0.00000     0.00000     0.00000     0.00000
   -71.68782     0.00000     0.00000     0.00000     0.00000
   -71.67682     0.00000     0.00000     0.00000     0.00000
   -71.66682     0.00000     0.00000     0.00000     0.00000
   -71.65582     0.00000     0.00000     0.00000     0.00000
   -71.64482     0.00000     0.00000     0.00000     0.00000
   -71.63482     0.00000     0.00000     0.00000     0.00000
   -71.62382     0.00000     0.00000     0.00000     0.00000
   -71.61282     0.00000     0.00000     0.00000     0.00000
   -71.60282     0.00000     0.00000     0.00000     0.00000
   -71.59182     0.00000     0.00000     0.00000     0.00000
   -71.58082     0.00000     0.00000     0.00000     0.00000
   -71.57082     0.00000     0.00000     0.00000     0.00000
   -71.55982     0.00000     0.00000     0.00000     0.00000
   -71.54882     0.00000     0.00000     0.00000     0.00000
   -71.53882     0.00000     0.00000     0.00000     0.00000
   -71.52782     0.00000     0.00000     0.00000     0.00000
   -71.51682     0.00000     0.00000     0.00000     0.00000
   -71.50582     0.00000     0.00000     0.00000     0.00000
   -71.49582     0.00000     0.00000     0.00000     0.00000
   -71.48482     0.00000     0.00000     0.00000     0.00000
   -71.47382     0.00000     0.00000     0.00000     0.00000
   -71.46382     0.00000     0.00000     0.00000     0.00000
   -71.45282     0.00000     0.00000     0.00000     0.00000
   -71.44182     0.00000     0.00000     0.00000     0.00000
   -71.43182     0.00000     0.00000     0.00000     0.00000
   -71.42082     0.00000     0.00000     0.00000     0.00000
   -71.40982     0.00000     0.00000     0.00000     0.00000
   -71.39982     0.00000     0.00000     0.00000     0.00000
   -71.38882     0.00000     0.00000     0.00000     0.00000
   -71.37782     0.00000     0.00000     0.00000     0.00000
   -71.36682     0.00000     0.00000     0.00000     0.00000
   -71.35682     0.00000     0.00000     0.00000     0.00000
   -71.34582     0.00000     0.00000     0.00000     0.00000
   -71.33482     0.00000     0.00000     0.00000     0.00000
   -71.32482     0.00000     0.00000     0.00000     0.00000
   -71.31382     0.00000     0.00000     0.00000     0.00000
   -71.30282     0.00000     0.00000     0.00000     0.00000
   -71.29282     0.00000     0.00000     0.00000     0.00000
   -71.28182     0.00000     0.00000     0.00000     0.00000
   -71.27082     0.00000     0.00000     0.00000     0.00000
   -71.26082     0.00000     0.00000     0.00000     0.00000
   -71.24982     0.00000     0.00000     0.00000     0.00000
   -71.23882     0.00000     0.00000     0.00000     0.00000
   -71.22782     0.00000     0.00000     0.00000     0.00000
   -71.21782     0.00000     0.00000     0.00000     0.00000
   -71.20682     0.00000     0.00000     0.00000     0.00000
   -71.19582     0.00000     0.00000     0.00000     0.00000
   -71.18582     0.00000     0.00000     0.00000     0.00000
   -71.17482     0.00000     0.00000     0.00000     0.00000
   -71.16382     0.00000     0.00000     0.00000     0.00000
   -71.15382     0.00000     0.00000     0.00000     0.00000
   -71.14282     0.00000     0.00000     0.00000     0.00000
   -71.13182     0.00000     0.00000     0.00000     0.00000
   -71.12182     0.00000     0.00000     0.00000     0.00000
   -71.11082     0.00000     0.00000     0.00000     0.00000
   -71.09982     0.00000     0.00000     0.00000     0.00000
   -71.08882     0.00000     0.00000     0.00000     0.00000
   -71.07882     0.00000     0.00000     0.00000     0.00000
   -71.06782     0.00000     0.00000     0.00000     0.00000
   -71.05682     0.00000     0.00000     0.00000     0.00000
   -71.04682     0.00000     0.00000     0.00000     0.00000
   -71.03582     0.00000     0.00000     0.00000     0.00000
   -71.02482     0.00000     0.00000     0.00000     0.00000
   -71.01482     0.00000     0.00000     0.00000     0.00000
   -71.00382     0.00000     0.00000     0.00000     0.00000
   -70.99282     0.00000     0.00000     0.00000     0.00000
   -70.98282     0.00000     0.00000     0.00000     0.00000
   -70.97182     0.00000     0.00000     0.00000     0.00000
   -70.96082     0.00000     0.00000     0.00000     0.00000
   -70.94982     0.00000     0.00000     0.00000     0.00000
   -70.93982     0.00000     0.00000     0.00000     0.00000
   -70.92882     0.00000     0.00000     0.00000     0.00000
   -70.91782     0.00000     0.00000     0.00000     0.00000
   -70.90782     0.00000     0.00000     0.00000     0.00000
   -70.89682     0.00000     0.00000     0.00000     0.00000
   -70.88582     0.00000     0.00000     0.00000     0.00000
   -70.87582     0.00000     0.00000     0.00000     0.00000
   -70.86482     0.00000     0.00000     0.00000     0.00000
   -70.85382     0.00000     0.00000     0.00000     0.00000
   -70.84382     0.00000     0.00000     0.00000     0.00000
   -70.83282     0.00000     0.00000     0.00000     0.00000
   -70.82182     0.00000     0.00000     0.00000     0.00000
   -70.81082     0.00000     0.00000     0.00000     0.00000
   -70.80082     0.00000     0.00000     0.00000     0.00000
   -70.78982     0.00000     0.00000     0.00000     0.00000
   -70.77882     0.00000     0.00000     0.00000     0.00000
   -70.76882     0.00000     0.00000     0.00000     0.00000
   -70.75782     0.00000     0.00000     0.00000     0.00000
   -70.74682     0.00000     0.00000     0.00000     0.00000
   -70.73682     0.00000     0.00000     0.00000     0.00000
   -70.72582     0.00000     0.00000     0.00000     0.00000
   -70.71482     0.00000     0.00000     0.00000     0.00000
   -70.70482     0.00000     0.00000     0.00000     0.00000
   -70.69382     0.00000     0.00000     0.00000     0.00000
   -70.68282     0.00000     0.00000     0.00000     0.00000
   -70.67182     0.00000     0.00000     0.00000     0.00000
   -70.66182     0.00000     0.00000     0.00000     0.00000
   -70.65082     0.00000     0.00000     0.00000     0.00000
   -70.63982     0.00000     0.00000     0.00000     0.00000
   -70.62982     0.00000     0.00000     0.00000     0.00000
   -70.61882     0.00000     0.00000     0.00000     0.00000
   -70.60782     0.00000     0.00000     0.00000     0.00000
   -70.59782     0.00000     0.00000     0.00000     0.00000
   -70.58682     0.00000     0.00000     0.00000     0.00000
   -70.57582     0.00000     0.00000     0.00000     0.00000
   -70.56582     0.00000     0.00000     0.00000     0.00000
   -70.55482     0.00000     0.00000     0.00000     0.00000
   -70.54382     0.00000     0.00000     0.00000     0.00000
   -70.53382     0.00000     0.00000     0.00000     0.00000
   -70.52282     0.00000     0.00000     0.00000     0.00000
   -70.51182     0.00000     0.00000     0.00000     0.00000
   -70.50082     0.00000     0.00000     0.00000     0.00000
   -70.49082     0.00000     0.00000     0.00000     0.00000
   -70.47982     0.00000     0.00000     0.00000     0.00000
   -70.46882     0.00000     0.00000     0.00000     0.00000
   -70.45882     0.00000     0.00000     0.00000     0.00000
   -70.44782     0.00000     0.00000     0.00000     0.00000
   -70.43682     0.00000     0.00000     0.00000     0.00000
   -70.42682     0.00000     0.00000     0.00000     0.00000
   -70.41582     0.00000     0.00000     0.00000     0.00000
   -70.40482     0.00000     0.00000     0.00000     0.00000
   -70.39482     0.00000     0.00000     0.00000     0.00000
   -70.38382     0.00000     0.00000     0.00000     0.00000
   -70.37282     0.00000     0.00000     0.00000     0.00000
   -70.36182     0.00000     0.00000     0.00000     0.00000
   -70.35182     0.00000     0.00000     0.00000     0.00000
   -70.34082     0.00000     0.00000     0.00000     0.00000
   -70.32982     0.00000     0.00000     0.00000     0.00000
   -70.31982     0.00000     0.00000     0.00000     0.00000
   -70.30882     0.00000     0.00000     0.00000     0.00000
   -70.29782     0.00000     0.00000     0.00000     0.00000
   -70.28782     0.00000     0.00000     0.00000     0.00000
   -70.27682     0.00000     0.00000     0.00000     0.00000
   -70.26582     0.00000     0.00000     0.00000     0.00000
   -70.25582     0.00000     0.00000     0.00000     0.00000
   -70.24482     0.00000     0.00000     0.00000     0.00000
   -70.23382     0.00000     0.00000     0.00000     0.00000
   -70.22282     0.00000     0.00000     0.00000     0.00000
