     #Energy       W_all      Mo_all      Re_all      Zr_all
   -78.71340     0.00000     0.00000     0.00000     0.00000
   -78.70240     0.00000     0.00000     0.00000     0.00000
   -78.69040     0.00000     0.00000     0.00000     0.00000
   -78.67940     0.00000     0.00000     0.00000     0.00000
   -78.66740     0.00000     0.00000     0.00000     0.00000
   -78.65540     0.00000     0.00000     0.00000     0.00000
   -78.64440     0.00000     0.00000     0.00000     0.00000
   -78.63240     0.00000     0.00000     0.00000     0.00000
   -78.62140     0.00000     0.00000     0.00000     0.00000
   -78.60940     0.00000     0.00000     0.00000     0.00000
   -78.59840     0.00000     0.00000     0.00000     0.00000
   -78.58640     0.00000     0.00000     0.00000     0.00000
   -78.57440     0.00000     0.00000     0.00000     0.00000
   -78.56340     0.00000     0.00000     0.00000     0.00000
   -78.55140     0.00000     0.00000     0.00000     0.00000
   -78.54040     0.00000     0.00000     0.00000     0.00000
   -78.52840     0.00000     0.00000     0.00000     0.00000
   -78.51740     0.00000     0.00000     0.00000     0.00000
   -78.50540     0.00000     0.00000     0.00000     0.00000
   -78.49340     0.00000     0.00000     0.00000     0.00000
   -78.48240     0.00000     0.00000     0.00000     0.00000
   -78.47040     0.00000     0.00000     0.00000     0.00000
   -78.45940     0.00000     0.00000     0.00000     0.00000
   -78.44740     0.00000     0.00000     0.00000     0.00000
   -78.43540     0.00000     0.00000     0.00000     0.00000
   -78.42440     0.00000     0.00000     0.00000     0.00000
   -78.41240     0.00000     0.00000     0.00000     0.00000
   -78.40140     0.00000     0.00000     0.00000     0.00000
   -78.38940     0.00000     0.00000     0.00000     0.00000
   -78.37840     0.00000     0.00000     0.00000     0.00000
   -78.36640     0.00000     0.00000     0.00000     0.00000
   -78.35440     0.00000     0.00000     0.00000     0.00000
   -78.34340     0.00000     0.00000     0.00000     0.00000
   -78.33140     0.00000     0.00000     0.00000     0.00000
   -78.32040     0.00000     0.00000     0.00000     0.00000
   -78.30840     0.00000     0.00000     0.00000     0.00000
   -78.29640     0.00000     0.00000     0.00000     0.00000
   -78.28540     0.00000     0.00000     0.00000     0.00000
   -78.27340     0.00000     0.00000     0.00000     0.00000
   -78.26240     0.00000     0.00000     0.00000     0.00000
   -78.25040     0.00000     0.00000     0.00000     0.00000
   -78.23940     0.00000     0.00000     0.00000     0.00000
   -78.22740     0.00000     0.00000     0.00000     0.00000
   -78.21540     0.00000     0.00000     0.00000     0.00000
   -78.20440     0.00000     0.00000     0.00000     0.00000
   -78.19240     0.00000     0.00000     0.00000     0.00000
   -78.18140     0.00000     0.00000     0.00000     0.00000
   -78.16940     0.00000     0.00000     0.00000     0.00000
   -78.15740     0.00000     0.00000     0.00000     0.00000
   -78.14640     0.00000     0.00000     0.00000     0.00000
   -78.13440     0.00000     0.00000     0.00000     0.00000
   -78.12340     0.00000     0.00000     0.00000     0.00000
   -78.11140     0.00000     0.00000     0.00000     0.00000
   -78.10040     0.00000     0.00000     0.00000     0.00000
   -78.08840     0.00000     0.00000     0.00000     0.00000
   -78.07640     0.00000     0.00000     0.00000     0.00000
   -78.06540     0.00000     0.00000     0.00000     0.00000
   -78.05340     0.00000     0.00000     0.00000     0.00000
   -78.04240     0.00000     0.00000     0.00000     0.00000
   -78.03040     0.00000     0.00000     0.00000     0.00000
   -78.01840     0.00000     0.00000     0.00000     0.00000
   -78.00740     0.00000     0.00000     0.00000     0.00000
   -77.99540     0.00000     0.00000     0.00000     0.00000
   -77.98440     0.00000     0.00000     0.00000     0.00000
   -77.97240     0.00000     0.00000     0.00000     0.00000
   -77.96140     0.00000     0.00000     0.00000     0.00000
   -77.94940     0.00000     0.00000     0.00000     0.00000
   -77.93740     0.00000     0.00000     0.00000     0.00000
   -77.92640     0.00000     0.00000     0.00000     0.00000
   -77.91440     0.00000     0.00000     0.00000     0.00000
   -77.90340     0.00000     0.00000     0.00000     0.00000
   -77.89140     0.00000     0.00000     0.00000     0.00000
   -77.87940     0.00000     0.00000     0.00000     0.00000
   -77.86840     0.00000     0.00000     0.00000     0.00000
   -77.85640     0.00000     0.00000     0.00000     0.00000
   -77.84540     0.00000     0.00000     0.00000     0.00000
   -77.83340     0.00000     0.00000     0.00000     0.00000
   -77.82240     0.00000     0.00000     0.00000     0.00000
   -77.81040     0.00000     0.00000     0.00000     0.00000
   -77.79840     0.00000     0.00000     0.00000     0.00000
   -77.78740     0.00000     0.00000     0.00000     0.00000
   -77.77540     0.00000     0.00000     0.00000     0.00000
   -77.76440     0.00000     0.00000     0.00000     0.00000
   -77.75240     0.00000     0.00000     0.00000     0.00000
   -77.74040     0.00000     0.00000     0.00000     0.00000
   -77.72940     0.00000     0.00000     0.00000     0.00000
   -77.71740     0.00000     0.00000     0.00000     0.00000
   -77.70640     0.00000     0.00000     0.00000     0.00000
   -77.69440     0.00000     0.00000     0.00000     0.00000
   -77.68340     0.00000     0.00000     0.00000     0.00000
   -77.67140     0.00000     0.00000     0.00000     0.00000
   -77.65940     0.00000     0.00000     0.00000     0.00000
   -77.64840     0.00000     0.00000     0.00000     0.00000
   -77.63640     0.00000     0.00000     0.00000     0.00000
   -77.62540     0.00000     0.00000     0.00000     0.00000
   -77.61340     0.00000     0.00000     0.00000     0.00000
   -77.60140     0.00000     0.00000     0.00000     0.00000
   -77.59040     0.00000     0.00000     0.00000     0.00000
   -77.57840     0.00000     0.00000     0.00000     0.00000
   -77.56740     0.00000     0.00000     0.00000     0.00000
   -77.55540     0.00000     0.00000     0.00000     0.00000
   -77.54440     0.00000     0.00000     0.00000     0.00000
   -77.53240     0.00000     0.00000     0.00000     0.00000
   -77.52040     0.00000     0.00000     0.00000     0.00000
   -77.50940     0.00000     0.00000     0.00000     0.00000
   -77.49740     0.00000     0.00000     0.00000     0.00000
   -77.48640     0.00000     0.00000     0.00000     0.00000
   -77.47440     0.00000     0.00000     0.00000     0.00000
   -77.46240     0.00000     0.00000     0.00000     0.00000
   -77.45140     0.00000     0.00000     0.00000     0.00000
   -77.43940     0.00000     0.00000     0.00000     0.00000
   -77.42840     0.00000     0.00000     0.00000     0.00000
   -77.41640     0.00000     0.00000     0.00000     0.00000
   -77.40540     0.00000     0.00000     0.00000     0.00000
   -77.39340     0.00000     0.00000     0.00000     0.00000
   -77.38140     0.00000     0.00000     0.00000     0.00000
   -77.37040     0.00000     0.00000     0.00000     0.00000
   -77.35840     0.00000     0.00000     0.00000     0.00000
   -77.34740     0.00000     0.00000     0.00000     0.00000
   -77.33540     0.00000     0.00000     0.00000     0.00000
   -77.32340     0.00000     0.00000     0.00000     0.00000
   -77.31240     0.00000     0.00000     0.00000     0.00000
   -77.30040     0.00000     0.00000     0.00000     0.00000
   -77.28940     0.00000     0.00000     0.00000     0.00000
   -77.27740     0.00000     0.00000     0.00000     0.00000
   -77.26640     0.00000     0.00000     0.00000     0.00000
   -77.25440     0.00000     0.00000     0.00000     0.00000
   -77.24240     0.00000     0.00000     0.00000     0.00000
   -77.23140     0.00000     0.00000     0.00000     0.00000
   -77.21940     0.00000     0.00000     0.00000     0.00000
   -77.20840     0.00000     0.00000     0.00000     0.00000
   -77.19640     0.00000     0.00000     0.00000     0.00000
   -77.18540     0.00000     0.00000     0.00000     0.00000
   -77.17340     0.00000     0.00000     0.00000     0.00000
   -77.16140     0.00000     0.00000     0.00000     0.00000
   -77.15040     0.00000     0.00000     0.00000     0.00000
   -77.13840     0.00000     0.00000     0.00000     0.00000
   -77.12740     0.00000     0.00000     0.00000     0.00000
   -77.11540     0.00000     0.00000     0.00000     0.00000
   -77.10340     0.00000     0.00000     0.00000     0.00000
   -77.09240     0.00000     0.00000     0.00000     0.00000
   -77.08040     0.00000     0.00000     0.00000     0.00000
   -77.06940     0.00000     0.00000     0.00000     0.00000
   -77.05740     0.00000     0.00000     0.00000     0.00000
   -77.04640     0.00000     0.00000     0.00000     0.00000
   -77.03440     0.00000     0.00000     0.00000     0.00000
   -77.02240     0.00000     0.00000     0.00000     0.00000
   -77.01140     0.00000     0.00000     0.00000     0.00000
   -76.99940     0.00000     0.00000     0.00000     0.00000
   -76.98840     0.00000     0.00000     0.00000     0.00000
   -76.97640     0.00000     0.00000     0.00000     0.00000
   -76.96440     0.00000     0.00000     0.00000     0.00000
   -76.95340     0.00000     0.00000     0.00000     0.00000
   -76.94140     0.00000     0.00000     0.00000     0.00000
   -76.93040     0.00000     0.00000     0.00000     0.00000
   -76.91840     0.00000     0.00000     0.00000     0.00000
   -76.90740     0.00000     0.00000     0.00000     0.00000
   -76.89540     0.00000     0.00000     0.00000     0.00000
   -76.88340     0.00000     0.00000     0.00000     0.00000
   -76.87240     0.00000     0.00000     0.00000     0.00000
   -76.86040     0.00000     0.00000     0.00000     0.00000
   -76.84940     0.00000     0.00000     0.00000     0.00000
   -76.83740     0.00000     0.00000     0.00000     0.00000
   -76.82540     0.00000     0.00000     0.00000     0.00000
   -76.81440     0.00000     0.00000     0.00000     0.00000
   -76.80240     0.00000     0.00000     0.00000     0.00000
   -76.79140     0.00000     0.00000     0.00000     0.00000
   -76.77940     0.00000     0.00000     0.00000     0.00000
   -76.76840     0.00000     0.00000     0.00000     0.00000
   -76.75640     0.00000     0.00000     0.00000     0.00000
   -76.74440     0.00000     0.00000     0.00000     0.00000
   -76.73340     0.00000     0.00000     0.00000     0.00000
   -76.72140     0.00000     0.00000     0.00000     0.00000
   -76.71040     0.00000     0.00000     0.00000     0.00000
   -76.69840     0.00000     0.00000     0.00000     0.00000
   -76.68640     0.00000     0.00000     0.00000     0.00000
   -76.67540     0.00000     0.00000     0.00000     0.00000
   -76.66340     0.00000     0.00000     0.00000     0.00000
   -76.65240     0.00000     0.00000     0.00000     0.00000
   -76.64040     0.00000     0.00000     0.00000     0.00000
   -76.62940     0.00000     0.00000     0.00000     0.00000
   -76.61740     0.00000     0.00000     0.00000     0.00000
   -76.60540     0.00000     0.00000     0.00000     0.00000
   -76.59440     0.00000     0.00000     0.00000     0.00000
   -76.58240     0.00000     0.00000     0.00000     0.00000
   -76.57140     0.00000     0.00000     0.00000     0.00000
   -76.55940     0.00000     0.00000     0.00000     0.00000
   -76.54740     0.00000     0.00000     0.00000     0.00000
   -76.53640     0.00000     0.00000     0.00000     0.00000
   -76.52440     0.00000     0.00000     0.00000     0.00000
   -76.51340     0.00000     0.00000     0.00000     0.00000
   -76.50140     0.00000     0.00000     0.00000     0.00000
   -76.49040     0.00000     0.00000     0.00000     0.00000
   -76.47840     0.00000     0.00000     0.00000     0.00000
   -76.46640     0.00000     0.00000     0.00000     0.00000
   -76.45540     0.00000     0.00000     0.00000     0.00000
   -76.44340     0.00000     0.00000     0.00000     0.00000
   -76.43240     0.00000     0.00000     0.00000     0.00000
   -76.42040     0.00000     0.00000     0.00000     0.00000
   -76.40840     0.00000     0.00000     0.00000     0.00000
   -76.39740     0.00000     0.00000     0.00000     0.00000
   -76.38540     0.00000     0.00000     0.00000     0.00000
   -76.37440     0.00000     0.00000     0.00000     0.00000
   -76.36240     0.00000     0.00000     0.00000     0.00000
   -76.35140     0.00000     0.00000     0.00000     0.00000
   -76.33940     0.00000     0.00000     0.00000     0.00000
   -76.32740     0.00000     0.00000     0.00000     0.00000
   -76.31640     0.00000     0.00000     0.00000     0.00000
   -76.30440     0.00000     0.00000     0.00000     0.00000
   -76.29340     0.00000     0.00000     0.00000     0.00000
   -76.28140     0.00000     0.00000     0.00000     0.00000
   -76.26940     0.00000     0.00000     0.00000     0.00000
   -76.25840     0.00000     0.00000     0.00000     0.00000
   -76.24640     0.00000     0.00000     0.00000     0.00000
   -76.23540     0.00000     0.00000     0.00000     0.00000
   -76.22340     0.00000     0.00000     0.00000     0.00000
   -76.21240     0.00000     0.00000     0.00000     0.00000
   -76.20040     0.00000     0.00000     0.00000     0.00000
   -76.18840     0.00000     0.00000     0.00000     0.00000
   -76.17740     0.00000     0.00000     0.00000     0.00000
   -76.16540     0.00000     0.00000     0.00000     0.00000
   -76.15440     0.00000     0.00000     0.00000     0.00000
   -76.14240     0.00000     0.00000     0.00000     0.00000
   -76.13040     0.00000     0.00000     0.00000     0.00000
   -76.11940     0.00000     0.00000     0.00000     0.00000
