     #Energy       W_all      Mo_all      Re_all      Hf_all
   -78.67100     0.00000     0.00000     0.00000     0.00000
   -78.65900     0.00000     0.00000     0.00000     0.00000
   -78.64700     0.00000     0.00000     0.00000     0.00000
   -78.63600     0.00000     0.00000     0.00000     0.00000
   -78.62400     0.00000     0.00000     0.00000     0.00000
   -78.61200     0.00000     0.00000     0.00000     0.00000
   -78.60100     0.00000     0.00000     0.00000     0.00000
   -78.58900     0.00000     0.00000     0.00000     0.00000
   -78.57700     0.00000     0.00000     0.00000     0.00000
   -78.56600     0.00000     0.00000     0.00000     0.00000
   -78.55400     0.00000     0.00000     0.00000     0.00000
   -78.54200     0.00000     0.00000     0.00000     0.00000
   -78.53100     0.00000     0.00000     0.00000     0.00000
   -78.51900     0.00000     0.00000     0.00000     0.00000
   -78.50700     0.00000     0.00000     0.00000     0.00000
   -78.49600     0.00000     0.00000     0.00000     0.00000
   -78.48400     0.00000     0.00000     0.00000     0.00000
   -78.47200     0.00000     0.00000     0.00000     0.00000
   -78.46100     0.00000     0.00000     0.00000     0.00000
   -78.44900     0.00000     0.00000     0.00000     0.00000
   -78.43800     0.00000     0.00000     0.00000     0.00000
   -78.42600     0.00000     0.00000     0.00000     0.00000
   -78.41400     0.00000     0.00000     0.00000     0.00000
   -78.40300     0.00000     0.00000     0.00000     0.00000
   -78.39100     0.00000     0.00000     0.00000     0.00000
   -78.37900     0.00000     0.00000     0.00000     0.00000
   -78.36800     0.00000     0.00000     0.00000     0.00000
   -78.35600     0.00000     0.00000     0.00000     0.00000
   -78.34400     0.00000     0.00000     0.00000     0.00000
   -78.33300     0.00000     0.00000     0.00000     0.00000
   -78.32100     0.00000     0.00000     0.00000     0.00000
   -78.30900     0.00000     0.00000     0.00000     0.00000
   -78.29800     0.00000     0.00000     0.00000     0.00000
   -78.28600     0.00000     0.00000     0.00000     0.00000
   -78.27400     0.00000     0.00000     0.00000     0.00000
   -78.26300     0.00000     0.00000     0.00000     0.00000
   -78.25100     0.00000     0.00000     0.00000     0.00000
   -78.23900     0.00000     0.00000     0.00000     0.00000
   -78.22800     0.00000     0.00000     0.00000     0.00000
   -78.21600     0.00000     0.00000     0.00000     0.00000
   -78.20400     0.00000     0.00000     0.00000     0.00000
   -78.19300     0.00000     0.00000     0.00000     0.00000
   -78.18100     0.00000     0.00000     0.00000     0.00000
   -78.16900     0.00000     0.00000     0.00000     0.00000
   -78.15800     0.00000     0.00000     0.00000     0.00000
   -78.14600     0.00000     0.00000     0.00000     0.00000
   -78.13400     0.00000     0.00000     0.00000     0.00000
   -78.12300     0.00000     0.00000     0.00000     0.00000
   -78.11100     0.00000     0.00000     0.00000     0.00000
   -78.09900     0.00000     0.00000     0.00000     0.00000
   -78.08800     0.00000     0.00000     0.00000     0.00000
   -78.07600     0.00000     0.00000     0.00000     0.00000
   -78.06500     0.00000     0.00000     0.00000     0.00000
   -78.05300     0.00000     0.00000     0.00000     0.00000
   -78.04100     0.00000     0.00000     0.00000     0.00000
   -78.03000     0.00000     0.00000     0.00000     0.00000
   -78.01800     0.00000     0.00000     0.00000     0.00000
   -78.00600     0.00000     0.00000     0.00000     0.00000
   -77.99500     0.00000     0.00000     0.00000     0.00000
   -77.98300     0.00000     0.00000     0.00000     0.00000
   -77.97100     0.00000     0.00000     0.00000     0.00000
   -77.96000     0.00000     0.00000     0.00000     0.00000
   -77.94800     0.00000     0.00000     0.00000     0.00000
   -77.93600     0.00000     0.00000     0.00000     0.00000
   -77.92500     0.00000     0.00000     0.00000     0.00000
   -77.91300     0.00000     0.00000     0.00000     0.00000
   -77.90100     0.00000     0.00000     0.00000     0.00000
   -77.89000     0.00000     0.00000     0.00000     0.00000
   -77.87800     0.00000     0.00000     0.00000     0.00000
   -77.86600     0.00000     0.00000     0.00000     0.00000
   -77.85500     0.00000     0.00000     0.00000     0.00000
   -77.84300     0.00000     0.00000     0.00000     0.00000
   -77.83100     0.00000     0.00000     0.00000     0.00000
   -77.82000     0.00000     0.00000     0.00000     0.00000
   -77.80800     0.00000     0.00000     0.00000     0.00000
   -77.79600     0.00000     0.00000     0.00000     0.00000
   -77.78500     0.00000     0.00000     0.00000     0.00000
   -77.77300     0.00000     0.00000     0.00000     0.00000
   -77.76100     0.00000     0.00000     0.00000     0.00000
   -77.75000     0.00000     0.00000     0.00000     0.00000
   -77.73800     0.00000     0.00000     0.00000     0.00000
   -77.72700     0.00000     0.00000     0.00000     0.00000
   -77.71500     0.00000     0.00000     0.00000     0.00000
   -77.70300     0.00000     0.00000     0.00000     0.00000
   -77.69200     0.00000     0.00000     0.00000     0.00000
   -77.68000     0.00000     0.00000     0.00000     0.00000
   -77.66800     0.00000     0.00000     0.00000     0.00000
   -77.65700     0.00000     0.00000     0.00000     0.00000
   -77.64500     0.00000     0.00000     0.00000     0.00000
   -77.63300     0.00000     0.00000     0.00000     0.00000
   -77.62200     0.00000     0.00000     0.00000     0.00000
   -77.61000     0.00000     0.00000     0.00000     0.00000
   -77.59800     0.00000     0.00000     0.00000     0.00000
   -77.58700     0.00000     0.00000     0.00000     0.00000
   -77.57500     0.00000     0.00000     0.00000     0.00000
   -77.56300     0.00000     0.00000     0.00000     0.00000
   -77.55200     0.00000     0.00000     0.00000     0.00000
   -77.54000     0.00000     0.00000     0.00000     0.00000
   -77.52800     0.00000     0.00000     0.00000     0.00000
   -77.51700     0.00000     0.00000     0.00000     0.00000
   -77.50500     0.00000     0.00000     0.00000     0.00000
   -77.49300     0.00000     0.00000     0.00000     0.00000
   -77.48200     0.00000     0.00000     0.00000     0.00000
   -77.47000     0.00000     0.00000     0.00000     0.00000
   -77.45800     0.00000     0.00000     0.00000     0.00000
   -77.44700     0.00000     0.00000     0.00000     0.00000
   -77.43500     0.00000     0.00000     0.00000     0.00000
   -77.42300     0.00000     0.00000     0.00000     0.00000
   -77.41200     0.00000     0.00000     0.00000     0.00000
   -77.40000     0.00000     0.00000     0.00000     0.00000
   -77.38900     0.00000     0.00000     0.00000     0.00000
   -77.37700     0.00000     0.00000     0.00000     0.00000
   -77.36500     0.00000     0.00000     0.00000     0.00000
   -77.35400     0.00000     0.00000     0.00000     0.00000
   -77.34200     0.00000     0.00000     0.00000     0.00000
   -77.33000     0.00000     0.00000     0.00000     0.00000
   -77.31900     0.00000     0.00000     0.00000     0.00000
   -77.30700     0.00000     0.00000     0.00000     0.00000
   -77.29500     0.00000     0.00000     0.00000     0.00000
   -77.28400     0.00000     0.00000     0.00000     0.00000
   -77.27200     0.00000     0.00000     0.00000     0.00000
   -77.26000     0.00000     0.00000     0.00000     0.00000
   -77.24900     0.00000     0.00000     0.00000     0.00000
   -77.23700     0.00000     0.00000     0.00000     0.00000
   -77.22500     0.00000     0.00000     0.00000     0.00000
   -77.21400     0.00000     0.00000     0.00000     0.00000
   -77.20200     0.00000     0.00000     0.00000     0.00000
   -77.19000     0.00000     0.00000     0.00000     0.00000
   -77.17900     0.00000     0.00000     0.00000     0.00000
   -77.16700     0.00000     0.00000     0.00000     0.00000
   -77.15500     0.00000     0.00000     0.00000     0.00000
   -77.14400     0.00000     0.00000     0.00000     0.00000
   -77.13200     0.00000     0.00000     0.00000     0.00000
   -77.12000     0.00000     0.00000     0.00000     0.00000
   -77.10900     0.00000     0.00000     0.00000     0.00000
   -77.09700     0.00000     0.00000     0.00000     0.00000
   -77.08500     0.00000     0.00000     0.00000     0.00000
   -77.07400     0.00000     0.00000     0.00000     0.00000
   -77.06200     0.00000     0.00000     0.00000     0.00000
   -77.05000     0.00000     0.00000     0.00000     0.00000
   -77.03900     0.00000     0.00000     0.00000     0.00000
   -77.02700     0.00000     0.00000     0.00000     0.00000
   -77.01600     0.00000     0.00000     0.00000     0.00000
   -77.00400     0.00000     0.00000     0.00000     0.00000
   -76.99200     0.00000     0.00000     0.00000     0.00000
   -76.98100     0.00000     0.00000     0.00000     0.00000
   -76.96900     0.00000     0.00000     0.00000     0.00000
   -76.95700     0.00000     0.00000     0.00000     0.00000
   -76.94600     0.00000     0.00000     0.00000     0.00000
   -76.93400     0.00000     0.00000     0.00000     0.00000
   -76.92200     0.00000     0.00000     0.00000     0.00000
   -76.91100     0.00000     0.00000     0.00000     0.00000
   -76.89900     0.00000     0.00000     0.00000     0.00000
   -76.88700     0.00000     0.00000     0.00000     0.00000
   -76.87600     0.00000     0.00000     0.00000     0.00000
   -76.86400     0.00000     0.00000     0.00000     0.00000
   -76.85200     0.00000     0.00000     0.00000     0.00000
   -76.84100     0.00000     0.00000     0.00000     0.00000
   -76.82900     0.00000     0.00000     0.00000     0.00000
   -76.81700     0.00000     0.00000     0.00000     0.00000
   -76.80600     0.00000     0.00000     0.00000     0.00000
   -76.79400     0.00000     0.00000     0.00000     0.00000
   -76.78200     0.00000     0.00000     0.00000     0.00000
   -76.77100     0.00000     0.00000     0.00000     0.00000
   -76.75900     0.00000     0.00000     0.00000     0.00000
   -76.74700     0.00000     0.00000     0.00000     0.00000
   -76.73600     0.00000     0.00000     0.00000     0.00000
   -76.72400     0.00000     0.00000     0.00000     0.00000
   -76.71200     0.00000     0.00000     0.00000     0.00000
   -76.70100     0.00000     0.00000     0.00000     0.00000
   -76.68900     0.00000     0.00000     0.00000     0.00000
   -76.67800     0.00000     0.00000     0.00000     0.00000
   -76.66600     0.00000     0.00000     0.00000     0.00000
   -76.65400     0.00000     0.00000     0.00000     0.00000
   -76.64300     0.00000     0.00000     0.00000     0.00000
   -76.63100     0.00000     0.00000     0.00000     0.00000
   -76.61900     0.00000     0.00000     0.00000     0.00000
   -76.60800     0.00000     0.00000     0.00000     0.00000
   -76.59600     0.00000     0.00000     0.00000     0.00000
   -76.58400     0.00000     0.00000     0.00000     0.00000
   -76.57300     0.00000     0.00000     0.00000     0.00000
   -76.56100     0.00000     0.00000     0.00000     0.00000
   -76.54900     0.00000     0.00000     0.00000     0.00000
   -76.53800     0.00000     0.00000     0.00000     0.00000
   -76.52600     0.00000     0.00000     0.00000     0.00000
   -76.51400     0.00000     0.00000     0.00000     0.00000
   -76.50300     0.00000     0.00000     0.00000     0.00000
   -76.49100     0.00000     0.00000     0.00000     0.00000
   -76.47900     0.00000     0.00000     0.00000     0.00000
   -76.46800     0.00000     0.00000     0.00000     0.00000
   -76.45600     0.00000     0.00000     0.00000     0.00000
   -76.44400     0.00000     0.00000     0.00000     0.00000
   -76.43300     0.00000     0.00000     0.00000     0.00000
   -76.42100     0.00000     0.00000     0.00000     0.00000
   -76.40900     0.00000     0.00000     0.00000     0.00000
   -76.39800     0.00000     0.00000     0.00000     0.00000
   -76.38600     0.00000     0.00000     0.00000     0.00000
   -76.37400     0.00000     0.00000     0.00000     0.00000
   -76.36300     0.00000     0.00000     0.00000     0.00000
   -76.35100     0.00000     0.00000     0.00000     0.00000
   -76.33900     0.00000     0.00000     0.00000     0.00000
   -76.32800     0.00000     0.00000     0.00000     0.00000
   -76.31600     0.00000     0.00000     0.00000     0.00000
   -76.30500     0.00000     0.00000     0.00000     0.00000
   -76.29300     0.00000     0.00000     0.00000     0.00000
   -76.28100     0.00000     0.00000     0.00000     0.00000
   -76.27000     0.00000     0.00000     0.00000     0.00000
   -76.25800     0.00000     0.00000     0.00000     0.00000
   -76.24600     0.00000     0.00000     0.00000     0.00000
   -76.23500     0.00000     0.00000     0.00000     0.00000
   -76.22300     0.00000     0.00000     0.00000     0.00000
   -76.21100     0.00000     0.00000     0.00000     0.00000
   -76.20000     0.00000     0.00000     0.00000     0.00000
   -76.18800     0.00000     0.00000     0.00000     0.00000
   -76.17600     0.00000     0.00000     0.00000     0.00000
   -76.16500     0.00000     0.00000     0.00000     0.00000
   -76.15300     0.00000     0.00000     0.00000     0.00000
   -76.14100     0.00000     0.00000     0.00000     0.00000
   -76.13000     0.00000     0.00000     0.00000     0.00000
   -76.11800     0.00000     0.00000     0.00000     0.00000
   -76.10600     0.00000     0.00000     0.00000     0.00000
   -76.09500     0.00000     0.00000     0.00000     0.00000
   -76.08300     0.00000     0.00000     0.00000     0.00000
   -76.07100     0.00000     0.00000     0.00000     0.00000
   -76.06000     0.00000     0.00000     0.00000     0.00000
